,binary_search_lcs,brute_force_lcs,dynamic_lcs,exp_search_lcs,functional_lcs,iterative_lcs,recursive_lcs,short_hi_lcs,short_lo_lcs,suffix_search_lcs,suffix_tree_lcs
3160,0.019870675498078,,1.4576157589403373,0.0044920019964453314,,0.15029917791074576,,7.4964091095151595,0.0031475569544697573,0.016035562682472304,0.04240001884445282
3170,0.020028453345979264,,1.4739770995453776,0.004311557471803321,,0.15031473347321486,,7.485948215976985,0.0037911127960501318,0.014148450732644771,0.04233735214993429
3180,0.019570675364744605,,1.478070879142613,0.004583557592692264,,0.1565378473501544,,7.660653626957168,0.003140001395556176,0.016113340494817996,0.042592907819070144
3190,0.02026356456158425,,1.4806384358393048,0.004507113114272495,,0.1535769571453143,,7.754412335294371,0.0037293349908155515,0.015662673627854947,0.04205690758084782
3200,0.021702231867658607,,1.6722456321091699,0.004492446441087307,,0.15406362402827734,,7.818436808194137,0.0037928905746180334,0.016429340635262503,0.043056019136008504
3210,0.020419120186275636,,1.5129571168698297,0.004304446357531714,,0.1547067354252157,,7.858203492534885,0.004178668523852677,0.014399117510718894,0.043649352733045654
3220,0.020439120195164532,,1.5165673406965958,0.01421778409679293,,0.15717251429889523,,7.889503950890645,0.003782668347852599,0.012665783407014847,0.0425791300351689
3230,0.020372009054226245,,1.5184157859625715,0.00461377982834659,,0.1558147359176604,,7.926124856055492,0.0036742238552106023,0.01649245177442301,0.04293557463803317
3240,0.02051423133965837,,1.5240180106746715,0.004239112995161331,,0.15662851405711734,,8.049764022117342,0.004000446222420543,0.012728005656891403,0.0529480235324549
3250,0.020471120209386757,,1.5474100210711204,0.004614668717630541,,0.16027607123380944,,8.199086310705027,0.003144890286617905,0.016503562890472393,0.043376463722872766
3260,0.02059956471091765,,1.5500771333676149,0.004639557617581163,,0.15963562650472288,,8.280237902327956,0.003260001448889533,0.017492007774225677,0.04320624142499619
3270,0.021232009436448637,,1.5685251415667296,0.004603113156939181,,0.16121073831588367,,8.327046812020805,0.003990223995655109,0.015236006771558565,0.04536357571714476
3280,0.020839564817584363,,1.5720513653561623,0.004648002065778696,,0.16130007168892077,,8.035702238089884,0.003256890336395705,0.016541340685040304,0.043030685791415904
3290,0.021096898265288117,,1.5982780436791304,0.0047040020906675955,,0.16356407269514342,,8.44836686594083,0.0033200014755562115,0.01661422960632427,0.04189868528830457
3300,0.021305787247016553,,1.5797744798997688,0.004672446521087343,,0.16703562979361322,,8.57668336741483,0.003235112548938911,0.016763563006028003,0.046275131677836305
3310,0.020992009329781923,,1.5797869243497442,0.004314668584297149,,0.16330718369208164,,8.607088714261652,0.00392933507970448,0.012707561203360536,0.04413735294993465
3320,0.021516898451954865,,1.6071260476115767,0.004663113183605859,,0.16426185078304478,,8.605843824819479,0.004174224077432924,0.016024896011064892,0.04361157493847775
3330,0.02209200981867103,,1.6382771725676322,0.004360001937778639,,0.16724585210926762,,8.375645055842247,0.005497335776593677,0.013389783728792768,0.04344046375131722
3340,0.02329289924128855,,1.6142607174492076,0.0044933353303712575,,0.1679298524132677,,8.780134124504055,0.003987112883161281,0.014957784425681967,0.04443424197077421
3350,0.021605342935707973,,1.6297678354523712,0.004408890848395933,,0.17390185506749112,,8.83810392804619,0.004165779629235391,0.01354400601955823,0.04397157509847783
3360,0.021837787483461102,,1.6382042836463482,0.0044920019964453314,,0.16887118616497163,,8.945398642399397,0.004475113100050266,0.014065339584595372,0.04380268613452717
3370,0.021829787479905546,,1.6541496240664997,0.004803557690470085,,0.17444541086462706,,9.100164044517353,0.0033475570433586857,0.01699645199842311,0.04385246393442842
3380,0.021629787391016616,,1.6693625197166755,0.004828446590420706,,0.17091385373949053,,,0.0033102236934327523,0.01712000760889227,0.04509868671052743
3390,0.021923565299362353,,1.6243491663774072,0.004817779919013297,,0.17167785407904626,,,0.003300445911309294,0.017193785419460185,0.04331290813907029
3400,0.02238756550558467,,1.6796945243086774,0.004802224356544159,,0.18433652637178952,,,0.004394224175210745,0.016264896117731607,0.04398935288415684
3410,0.02226489878439946,,1.692420752187001,0.004522668676741634,,0.1758725226100101,,,0.0039151128511612674,0.014801784356348604,0.04453468645986065
3420,0.022394676619856276,,1.7148683177192523,0.004544002019556453,,0.18266008118225832,,,0.00413689072750699,0.014606673158521405,0.045528020234675656
3430,0.022532010014226674,,1.70544298019688,0.004864002161778738,,0.1753783001681334,,,0.003299557022025343,0.017558674470521986,0.044837797705687875
3440,0.02241156551625134,,1.7170327631256725,0.004401779734124326,,0.1777560790027018,,,0.004351557489581106,0.012549338910817293,0.04555690913640406
3450,0.02316667696296754,,1.727572767810119,0.004889779951013311,,0.1791325240588996,,,0.003316445918420408,0.01749645222064543,0.04486001993778664
3460,0.02255734335881927,,1.7478865546162465,0.004628002056889803,,0.17891474618433165,,,0.004072890699062533,0.014786228793879464,0.04540002017778675
3470,0.022749787888794618,,1.8953643979397323,0.005025780011457782,,0.18909875071055587,,,0.003446223753877224,0.01796889687506528,0.045291131240502776
3480,0.02260934338193039,,1.7625043388908173,0.004515557562470027,,0.1880018613341606,,,0.0044324464144206285,0.013430672635854506,0.04668979852879935
3490,0.02303245468109097,,1.7810163471183764,0.0050471133542726015,,0.1819231919658631,,,0.003498668221630321,0.017720452320201033,0.04519246452998424
3500,0.022932454636646504,,1.7785892349285488,0.004724002099556489,,0.18394185952971537,,,0.004303113023605788,0.015469784653237624,0.04566535362904606
3510,0.023260899227066322,,1.796399909511071,0.004992446663309628,,0.18538674906077734,,,0.0045702242534330015,0.016839563039805796,0.045032908903515065
3520,0.02445245531220236,,1.803224801433245,0.004834224370766387,,0.18548986021771566,,,0.005038224461433094,0.015771118120496943,0.04557957581314481
3530,0.023158232514770005,,1.8054221357431715,0.004880002168889853,,0.18671963854206158,,,0.004468446430420636,0.015135562282472126,0.046459576204256094
3540,0.02326401033956015,,1.896195953864868,0.005081780036346683,,0.1874427499745556,,,0.003601779378568613,0.01775911900405289,0.04582624258944115
3550,0.023425788189239193,,1.8426341522818455,0.005096002264889895,,0.19057786247904998,,,0.003450668200296978,0.018216008096003596,0.04728090990262662
3560,0.02332001036444905,,1.8484719326541923,0.005093780041680019,,0.19846853265268116,,,0.0035444460197537864,0.017953785757238112,0.04608313159250293
3570,0.023381343725041654,,1.860796827020812,0.00520844675930967,,0.19859208826315036,,,0.003488001550222911,0.018270230342324594,0.046308909470626436
3580,0.025159566737585216,,1.958919981742214,0.004858224381433058,,0.1916511962894206,,,0.004059557359803271,0.016432007303114355,0.04575779811457694
3590,0.024974233321881475,,1.8921795076353367,0.004701779867457718,,0.19361341938374194,,,0.004415113073383588,0.015018673341632595,0.04637424283299681
3600,0.024441344196152976,,1.8718670541631353,0.005813780361680161,,0.20217120096497823,,,0.0035408904626179835,0.018357341492151773,0.04634002059556471
3610,0.02413778850568378,,1.8953826201700534,0.004706224313877473,,0.20047964465761983,,,0.004469779764346561,0.014799562133138726,0.046014242672996745
3620,0.024176899634177615,,1.905757291447685,0.005200446755754114,,0.19563964250650778,,,0.0035253349001488445,0.01835111926716412,0.046527131789836355
3630,0.024336899705288757,,1.9843502152667623,0.005029335568593586,,0.20545475797989246,,,0.004599113155161402,0.01720311875694167,0.04799557688692306
3640,0.024929788857683936,,1.9110492937996861,0.0049093355152602285,,0.2061200916089296,,,0.004191112973827988,0.01623378499279333,0.048810243915663964
3650,0.024349344155264067,,1.9265253006779115,0.004790224351210823,,0.20148542288241017,,,0.0044728908768403896,0.014951117756052335,0.046604465157540076
3660,0.025034233348548155,,1.9311470805098137,0.005081335591704706,,0.207774759011004,,,0.004773779899457733,0.01738089661373183,0.04691957640870063
3670,0.02466578874035055,,1.968875986167105,0.004746224331655258,,0.20373253499223776,,,0.004961779983013326,0.013536894905286626,0.04651513178450302
3680,0.0248328999257333,,1.9618773163899184,0.004742668774519455,,0.20394275730789213,,,0.004484001992889774,0.013852895045731131,0.049382688614528276
3690,0.0247462332205481,,1.975070211142316,0.004628446501531779,,0.20971831543036243,,,0.004604446490865107,0.013690228306768137,0.04860535493571331
3700,0.02623201165867185,,1.9915884407059736,0.005270669009186226,,0.20439964639984287,,,0.003590223817877252,0.0189475639766951,0.047687132305392135
3710,0.024572455365535716,,2.0111737827439033,0.0048524466010873785,,0.20802898134621395,,,0.004376001944889753,0.01382222836543483,0.049612466494429554
3720,0.028508901559511805,,2.028687568305586,0.004914224406321958,,0.20658542514907785,,,0.00449022421787743,0.015708006981336436,0.0477346878820835
3730,0.026386233949437312,,2.019035119571164,0.005310669026964012,,0.20981298213910315,,,0.0036395571731365215,0.018968452874867942,0.046980465324651256
3740,0.02633601170489409,,2.032751125667167,0.005314224584099815,,0.22096232042769795,,,0.00366577940701307,0.018622674943411084,0.04747379887724394
3750,0.026229789435461972,,2.065372029054235,0.005009335559704693,,0.2191103196045865,,,0.004571113142716953,0.015601340267262342,0.04833602148267621
3760,0.026325789478128657,,2.039071572920699,0.004993335552593578,,0.2129432057525359,,,0.004447113087605817,0.015041784463015318,0.04772579898924399
3770,0.026608011825783033,,2.08384937059972,0.005072002254223224,,0.2148218732541659,,,0.004479113101828045,0.01533778459457093,0.047249354333046376
3780,0.03436890416395741,,2.0854662602072267,0.0056413358405937065,,0.21359965048873353,,,0.0036484460659760294,0.0193124530277569,0.04835291037907128
3790,0.027792456796647467,,2.08627470501098,0.0055008913337294815,,0.21405298402354844,,,0.0037248905443957973,0.019258675226077878,0.048347577043367576
3800,0.026248456110424936,,2.0984947104420937,0.00486000216000096,,0.21554720690986975,,,0.004353335268149008,0.014764451006422671,0.04788579906035514
3810,0.026938234194770753,,2.1098991599551824,0.005679558079803591,,0.22136676505189556,,,0.004736002104889824,0.015527118012052449,0.04785913238183662
3820,0.027453789979462215,,2.117288941017307,0.005559113581828258,,0.222190320973476,,,0.0037062238694328307,0.01928845301709023,0.048447577087812034
3830,0.027440012195560973,,2.135008948892866,0.0056711136316060584,,0.21983965326206814,,,0.003715557206914314,0.019748453221534765,0.048896466176207194
3840,0.027837790150128956,,2.1358529492679774,0.0056440025084455595,,0.22065876473722876,,,0.003681779414124184,0.01985600882489281,0.048306243691663864
3850,0.028532012680894524,,2.1426436189527194,0.005304891246618332,,0.2244285441904641,,,0.004996002220445431,0.01780756347002821,0.048898688399417065
3860,0.02857467936652416,,2.154001401778401,0.005215113428939303,,0.22541076684922973,,,0.005594669153186291,0.015441340196151197,0.05038224461433094
3870,0.027466234429437523,,2.196937865305718,0.005127113389828173,,0.22435743304774802,,,0.0044728908768403896,0.01545867353718824,0.05377469056652914
3880,0.027592456707758537,,2.2057263136561396,0.004923557743803442,,0.273402343734375,,,0.004866668829630591,0.014431561969583099,0.046910243071219146
3890,0.029262679672302075,,2.1831080813813695,0.005572002476445545,,0.22729121212942763,,,0.00510711338093928,0.019718230985880436,0.04914668850963934
3900,0.027670678964746207,,2.1958747537221126,0.005128891168396075,,0.23046854687490972,,,0.00470844653708735,0.014536450905089291,0.049025799567022035
3910,0.028723123876943944,,2.2606027824901256,0.005604002490667773,,0.22852676823411922,,,0.0040488906883958614,0.01970667542518908,0.0494671330965036
3920,0.0290093462263761,,2.219896986620883,0.005865335940149307,,0.22959699093199598,,,0.0039906684402970845,0.020178231190324972,0.0493769108341826
3930,0.028688457194869864,,2.240557440247751,0.005732446992198663,,0.23070365809051468,,,0.003849779488790884,0.020287120127608946,0.050274689010972894
3940,0.028519123786277238,,2.275999233777437,0.007490669995853331,,0.23912232849881265,,,0.004875113277828124,0.018984897326621033,0.05321291253907224
3950,0.02874001277333901,,2.256712558538915,0.005136891171951632,,0.23510499337999707,,,0.005052891134618282,0.015259117892941286,0.049470688653639405
3960,0.02865023495565998,,2.2660565626918054,0.005510224671210965,,0.234437881972392,,,0.0048484465993096,0.017576452256201,0.04945646642509619
3970,0.028737790550129136,,2.282274347677488,0.0054848913266183665,,0.24232099658710962,,,0.004549335355260158,0.01875734166992963,0.04968891097284932
3980,0.037902239067661804,,2.3046792465241097,0.0058222248098776935,,0.23927566190029417,,,0.0038782239458773093,0.020098675599411378,0.049628466501540666
3990,0.028968457319314363,,2.311485027326679,0.005323113476939323,,0.24738855439491306,,,0.005242224552099801,0.015746673665188296,0.049540910907071516
4000,0.02881823503032668,,2.3224770322120145,0.005171557854025713,,0.23972188432083746,,,0.004700002088889817,0.015216006762669671,0.04986846660820738
4010,0.028760457226869877,,2.338925483966882,0.005132002280889903,,0.24190455195757862,,,0.004795557686914527,0.0152191178751635,0.05029513346450376
4020,0.031759569670919856,,2.396868620830498,0.005559113581828258,,0.24989788884350617,,,0.005615113606717159,0.018641786063016027,0.050368911275071676
4030,0.030209791204351646,,2.360477049100911,0.005747113665383851,,0.2547076687589639,,,0.003925779522568677,0.026625789611462048,0.049803133245837
4040,0.029621790943018197,,2.3882823947921756,0.0054617802052356465,,0.24480988658217182,,,0.004724002099556489,0.017184896526620676,0.04967868874608389
4050,0.030839569262030783,,2.4158108514714893,0.01091333818370586,,0.2452983312437028,,,0.0039017795119020053,0.021143564952695534,0.05001335556149136
4060,0.030368457941536864,,2.3886103949379534,0.005887558172248076,,0.24925922189298752,,,0.0038928906190624974,0.02064667584296704,0.05076402256178781
4070,0.0301582356258825,,2.7242536552238468,0.005852002600890044,,0.24908099959155539,,,0.0040124462277538785,0.020924898188843636,0.05071113364939273
4080,0.029863568828252814,,2.414351739711884,0.0052280023235565885,,0.24860322160143183,,,0.005058668914963962,0.015439562417583296,0.050378244612553164
4090,0.030565791362573938,,2.4425988633772726,0.005890224840099929,,0.24932544414464183,,,0.004082224036544016,0.02063689806084358,0.051013800450577976
4100,0.030438235750327,,2.435269971231098,0.005609780271013454,,0.2513161116960496,,,0.004706224313877473,0.018342674818966585,0.051475578433590415
4110,0.03057423581077147,,2.492214440984196,0.005344446819754142,,0.25755478113545827,,,0.005462669094519597,0.016334673926521746,0.050590689151417394
4120,0.030653346957043092,,2.46475087322261,0.005352891267951675,,0.2537947794643464,,,0.005068002252445445,0.015728006990225328,0.05151291178351635
4130,0.033537792683463415,,2.469128208501426,0.005668446963754206,,0.26605256269002786,,,0.004850224377877501,0.01873423054854691,0.051504022890676834
4140,0.03094801375467278,,2.4758984337326373,0.005279557902025734,,0.26056322691698974,,,0.004641335396149065,0.014956451091756041,0.051334245037442244
4150,0.03168756963891984,,2.490469106875158,0.005540446906865292,,0.2619214497428665,,,0.005464891317729474,0.017439563306472578,0.051168022741343445
4160,0.031216013873783942,,2.617382941059085,0.005676891411951738,,0.2608636714949651,,,0.005510224671210965,0.017956452425089968,0.05172313409917071
4170,0.03157068069808031,,2.5133366725940767,0.005332891259062782,,0.26802367467718874,,,0.004765779895902176,0.014874228832990593,0.05133424503744224
4180,0.04296001909334182,,2.5380740169217852,0.00544978019990231,,0.26124322721921206,,,0.00474800211022316,0.016025784900348845,0.052381801058578245
4190,0.032223125432500194,,2.5344793486574884,0.0061453360645938055,,0.2697805643469175,,,0.004910224404544179,0.02192978752435001,0.05205513424672634
4200,0.03222534765571007,,2.554944691086529,0.0056128913835072815,,0.2637138949839533,,,0.005232002325334367,0.017540452240200996,0.05277602345601043
4210,0.03232001436445083,,2.578039368017497,0.00558889137284061,,0.2660987849327933,,,0.0047053354245935215,0.017151563178472523,0.05584669148741844
4220,0.032589792262129894,,2.586476705100758,0.00611600271822343,,0.27200100977822655,,,0.005265780118124497,0.021750676333633926,0.051876023056010245
4230,0.03188712528316679,,2.5962055983135994,0.0054035579571368696,,0.2859583493148219,,,0.00531378013945784,0.015267117896496844,0.052295134353393044
4240,0.032726236767216345,,2.6017100452044644,0.0054657802070134254,,0.2697365643273619,,,0.0051644467397541065,0.016137340505484668,0.05829202590756707
4250,0.03298979243990775,,2.6087193816530587,0.005495113553383802,,0.2702734534548682,,,0.005169780075457811,0.0162306738802995,0.05349824599922044
4260,0.032246236553882916,,2.647912287961017,0.005457780203457868,,0.27543523352677046,,,0.005209780093235597,0.015648451399311734,0.05295202353423269
4270,0.03342134818726586,,2.6701976311989473,0.005931558191803641,,0.2737152327623257,,,0.005174668966519541,0.01993511997116443,0.05315024584455371
4280,0.033623570499364666,,2.652534067792919,0.006098224932544414,,0.2764205672980299,,,0.005307113469828209,0.020810231471213986,0.05275069011141783
4290,0.03303734801659912,,2.662935405749069,0.006269780564346917,,0.2794085686260304,,,0.004176001856000824,0.022997343554374914,0.05260224560099805
4300,0.03332890370173498,,2.8669297186354306,0.006110669382519726,,0.2939934639970951,,,0.005498669110519604,0.02089289817462141,0.05297602354489936
4310,0.03310357026825345,,2.7641656729625215,0.006422669521186454,,0.2967667985630216,,,0.004199112977383545,0.02188756528336235,0.05324535699793645
4320,0.033442237085438704,,2.803766135007171,0.005964002650667845,,0.2812072360921049,,,0.005018224452544201,0.02040623129165835,0.053887135060948915
4330,0.03333023703566091,,2.797330576591367,0.005631558058470249,,0.28137434727748767,,,0.005037335572149143,0.016821340809484803,0.05367691274529455
4340,0.039511128671612744,,2.81469591764263,0.006264447228643212,,0.286517016229785,,,0.004231112991605774,0.021762231894325284,0.051527134012059564
4350,0.03381379280613013,,2.843018596897154,0.005991113773828344,,0.28491390440617975,,,0.006175113855606158,0.019466675318522364,0.05429913524406011
4360,0.033911570627364725,,2.9606106491602886,0.005863113716939429,,0.28535612682494527,,,0.004920891075951589,0.018244896997731998,0.053556023802677245
4370,0.034215570762475896,,2.8441625974055986,0.006872003054223579,,0.28835390593506927,,,0.009503559779359903,0.02119512053116468,0.059215581873591945
4380,0.03442090418706853,,2.88157861403494,0.00595289153461846,,0.2897010176448967,,,0.004956446647309621,0.01872267498785555,0.05332802370134387
4390,0.03465334873482166,,2.9220208542314907,0.006384891726618545,,0.289280128568946,,,0.004303113023605788,0.022460454426868635,0.05325646811398583
4400,0.033408903737290545,,2.8851426156189404,0.0057462247760999,,0.2907547958910204,,,0.005055557802470134,0.016519118452941534,0.053000468000208
4410,0.03386223727210546,,2.9149604066490697,0.006427558412248183,,0.2932392414396629,,,0.004172446298865021,0.02217512096672043,0.05400402400178844
4420,0.034207570758920336,,2.8911275071677807,0.006429336190816085,,0.2927890190173418,,,0.004358668603852713,0.023008454670424297,0.05382402392178841
4430,0.034215126317833924,,2.915563962472872,0.0063195583642481614,,0.29686502082889815,,,0.004967113318717031,0.01927778634568282,0.05457291314351695
4440,0.034304904135512945,,2.9380799724799878,0.006439558417581519,,0.30575969144875176,,,0.004332001925334189,0.022798676799411912,0.05430846858154159
4450,0.034389793062130254,,2.9335901927067525,0.0064355584158037405,,0.29718679874968834,,,0.00445066864474162,0.02233067659141182,0.05477113545383799
4460,0.03612801605689603,,2.958065759140337,0.006472891765729673,,0.30102680045635577,,,0.004446224198321866,0.02244312108583159,0.05542091352040601
4470,0.036201793867463944,,2.965117317829919,0.0059142248507666004,,0.299685910971516,,,0.005136891171951632,0.017172896521287343,0.055444469086430706
4480,0.034660459849093266,,2.97738176772523,0.0065813362583716705,,0.3009948004421335,,,0.004373335277037901,0.02509556670914076,0.05471157987181328
4490,0.03520490453551312,,2.99219732986548,0.00626089167150741,,0.3026716900763067,,,0.005093780041680019,0.0205173424521522,0.054323579699368754
4500,0.034931571080698255,,3.008324003699557,0.005769335897482621,,0.30279124568499804,,,0.0051862245272109005,0.016348896155064956,0.054148912955072424
4510,0.0355702380312169,,3.0165151184511636,0.006761336338371705,,0.3221428098412488,,,0.005491113551606023,0.018464452650867845,0.05582624703388756
4520,0.035582682481192215,,3.0346182376081057,0.006636002949334644,,0.30936635971838206,,,0.005214668984297326,0.018587119372053054,0.05532046903131957
4530,0.03569557142025396,,3.073684032748459,0.006720891875951945,,0.30787880350169045,,,0.004519557564247806,0.02322712143427619,0.05488446883754171
4540,0.035218237874772386,,3.050832467036652,0.006629780724346989,,0.3079263590783818,,,0.004411557516247785,0.02349378821946143,0.05533735792771463
4550,0.03731868325274811,,3.0595422486854438,0.0065315584584704255,,0.3096041376018389,,,0.00590266929007524,0.02212178760968338,0.05556580247368999
4560,0.03691379418390853,,3.094053375134834,0.005928891523951788,,0.3111325827255923,,,0.005735558104692491,0.016693785197237864,0.055490691329196144
4570,0.03604801602134045,,3.133783170570298,0.006285780571458031,,0.316502807334581,,,0.0052511134449393084,0.018864008384003726,0.05545824687033194
4580,0.036270682786970126,,3.106160491626885,0.005991113773828344,,0.4251544111797383,,,0.006188891639507395,0.01697111865383051,0.05580891369285053
4590,0.03709912759961227,,3.126879167501852,0.006478669546075354,,0.31799080799591467,,,0.005821780365235718,0.021208453870423943,0.05571291365018385
4600,0.03640579395813065,,3.13027828012368,0.008793781686125194,,0.3163752517223341,,,0.005783558126025833,0.020377786834571927,0.05603958046203576
4610,0.03704090535151349,,3.144676508745115,0.006748002999112444,,0.32149036510682893,,,0.00443333530370458,0.023221343653930512,0.05580802480356658
4620,0.036523127343612155,,3.175867633718948,0.006217336096593821,,0.32940903529290455,,,0.008082225814322583,0.017834674593188708,0.06239069439586418
4630,0.03818890586173594,,3.163499628222057,0.006565780695902532,,0.33159348070821365,,,0.005507113558717137,0.022215120984498214,0.056186691638529615
4640,0.03733646103842713,,3.4135877393723284,0.006964003095112486,,0.3328472590432262,,,0.0044608908715070535,0.023688010528004677,0.05598580266035674
4650,0.03755290557906915,,3.1818325252588995,0.006094224930766636,,0.32983347992599105,,,0.005721335876149278,0.018191119196052975,0.057404025512900234
4660,0.036796016353785044,,3.1996854220824096,0.007000003111112494,,0.32678992301774357,,,0.00456355758380337,0.023609788271017007,0.05612624716722096
4670,0.0376604611824272,,3.2183694303864137,0.006403558401581512,,0.349958377759279,,,0.005306669025186233,0.02035912015960896,0.05673869188386306
4680,0.03771868343052597,,3.252415667740297,0.006055113802272801,,0.34270504120224055,,,0.005326224589433151,0.01715778540346018,0.05665335851260378
4690,0.03984757326558812,,3.2581814480806437,0.00657555847802599,,0.3317521474453988,,,0.005763113672494965,0.02117778719012764,0.05605024713344317
4700,0.03813290583684704,,3.3025321344587266,0.00659778071012476,,0.33250414777962123,,,0.005631558058470249,0.020950231533436236,0.05635691393640619
4710,0.03749468333097037,,3.2795005686669194,0.00691733640770507,,0.35202593423374856,,,0.004562224249877444,0.02415601073600477,0.05691024751566556
4720,0.03917290629906947,,3.3058548026021346,0.006828003034668015,,0.3411037071572032,,,0.0056657802959023534,0.02333156592514041,0.06680580746924777
4730,0.03856623936277306,,3.289252573001144,0.006697336309927249,,0.33388770395009065,,,0.005418224630322058,0.022377343278819236,0.05680980302657912
4740,0.03862401716622985,,3.3050601355822824,0.006246224998322221,,0.3360579271368565,,,0.005513335783704792,0.018914675073188923,0.05718846986154216
4750,0.03874090610706939,,3.3134445837531485,0.006397336176593857,,0.33895837287038794,,,0.00601066933807526,0.019752008778670567,0.05702180312080139
4760,0.038083128036945794,,3.377884612393161,0.006974669766519896,,0.3466125984944882,,,0.004626668722963877,0.0237942327974368,0.057318247696998975
4770,0.03976046211576094,,3.390908618181608,0.006720891875951944,,0.3438437083749815,,,0.006116891607507381,0.021196453865090607,0.05690446973531988
4780,0.040872018165341396,,3.3812921694631863,0.007009336448593977,,0.34181215191651193,,,0.0046804465246429,0.025040900018177784,0.05826535922904855
4790,0.03981690658529182,,3.4016459562870915,0.0069217808541248245,,0.3431357080603147,,,0.004584446481976214,0.026905345291264572,0.05795869242608552
4800,0.039501350889489285,,3.377327278812124,0.007094225375211278,,0.3536703794090575,,,0.004712446538865128,0.024432455303313467,0.0581035813793695
4810,0.039238239661439855,,3.4101944045308463,0.0070177808967915095,,0.35203615646051395,,,0.004709779871013275,0.024239566328696144,0.057268025452455754
4820,0.04290401906845292,,3.7918056852469713,0.006460891760396338,,0.3832126147611621,,,0.005743113663606072,0.02170889853728824,0.05578180256969003
4830,0.03960357315714363,,3.4330055257802337,0.006351558378470391,,0.3514357117492052,,,0.005862224827655479,0.018524008232892547,0.05765913673739411
4840,0.03949912866627941,,3.7141798729688325,0.006328891701729645,,0.3505850447044643,,,0.005817780363457939,0.01828267479229991,0.05765380340169041
4850,0.042322685476749104,,3.4527499789999903,0.007122225387655728,,0.35415437962416874,,,0.0047026687567416695,0.024521344231708545,0.058285359237937436
4860,0.04098668488297105,,3.460967315985474,0.006649780733235881,,0.364083717370541,,,0.006844447486421105,0.02108134270281898,0.05812802583467815
4870,0.03974801766578563,,3.5043251130333837,0.0062653361179271635,,0.3644552730912325,,,0.005776002567112252,0.01736622994054664,0.0612324716588763
4880,0.04011290671684743,,3.503090001373334,0.006380447280198791,,0.3566352696156754,,,0.005990224884544393,0.017840452373534387,0.06019202675201189
4890,0.0414231295213909,,3.4889344395264175,0.0062600027822234585,,0.37533038903572846,,,0.005760002560001138,0.017425785522571343,0.05845113708939426
4900,0.04045690686973639,,3.7263874339499705,0.006421780631902503,,0.3588748261665894,,,0.005755113668939408,0.01856623047388021,0.06010180448969089
4910,0.03970401764623007,,3.5293113463605983,0.006348447265976562,,0.36776860789715904,,,0.011802227467656653,0.017916896851954158,0.0583818037252461
4920,0.04062979583546482,,3.569178919635075,0.006601336267260563,,0.37765705673646965,,,0.005513780228346768,0.019908897737287882,0.058364025939567084
4930,0.040675573633588286,,3.489305995247109,0.007197780976791545,,0.3667268296563687,,,0.006498669554964247,0.023407565958918203,0.058772470565542474
4940,0.043273352565934474,,3.5797767021229787,0.006631114058272915,,0.37352727712323425,,,0.005956447091754263,0.019424897522176677,0.05944358197492532
4950,0.04204712979872436,,3.5885104837824375,0.006763114116939607,,0.3698423865966162,,,0.006439113972939544,0.02052045356464603,0.05972091543151797
4960,0.04163957406203292,,3.6580309591248708,0.007105336491260663,,0.36735794104797376,,,0.005889335950815978,0.022718232319214365,0.059382248614332715
4970,0.041332462814427914,,3.6495682886970173,0.007891114618273163,,0.37336949927533297,,,0.004786224349433044,0.02572312254361002,0.05910535960238204
4980,0.041780907458181096,,3.633006059113804,0.007020003120001386,,0.38280283680126076,,,0.00662000294222353,0.022386676616300717,0.05937424861077716
4990,0.041939129750724335,,3.6307669470075323,0.007197780976791545,,0.37842283485459327,,,0.005785780349235711,0.023158232514770005,0.05992402663290073
5000,0.041408907292847685,,3.6712594094486266,0.006565780695902531,,0.37476105544935795,,,0.006112891605729602,0.019050230688991417,0.05981958214203651
5010,0.04205246313442806,,3.6672105187602306,0.00672133632059392,,0.39115839607039826,,,0.005807558136692505,0.02146445398420177,0.06568447363754384
5020,0.04248357443714419,,3.70493897997288,0.007273336565927362,,0.37790416795740794,,,0.0062706694536308685,0.024983566659362962,0.05982624881166614
5030,0.04266757451892201,,3.9837853261268115,0.006980003102223601,,0.3934770637675839,,,0.005939558195359198,0.023006676891856395,0.06037736016771563
5040,0.04210979649324289,,3.720897209287649,0.006969336430816191,,0.39745173220076985,,,0.00652444734419882,0.021922676410078404,0.060460471315765034
5050,0.04240846329265035,,3.729186546305132,0.006730225213433428,,0.3852686156749403,,,0.005873780388346839,0.019931119969386655,0.059861359938382194
5060,0.04351157489403329,,3.740174551188689,0.010074671144298287,,0.39582062036472015,,,0.006142224952099979,0.020372897943510195,0.0600835822593699
5070,0.04305024135566282,,3.775912789294573,0.006598225154766735,,0.3844766153229401,,,0.005724446988643106,0.017957341314373917,0.061844916375518394
5080,0.04616357607270048,,3.7618998941777306,0.016953340868151496,,0.3873992832885703,,,0.005772002565334473,0.022556010024893346,0.06079824924366633
5090,0.042881352391712174,,3.791536796238576,0.014517339785484348,,0.40433662414961075,,,0.00587466927763079,0.02040267573452255,0.06024580455369091
5100,0.04293379685946527,,4.033932015080896,0.006599114044050686,,0.3931579525146455,,,0.005837335927704857,0.018604452713090094,0.060206248980555106
5110,0.04348090821373699,,3.865042606685603,0.006958669759408782,,0.43817575030033346,,,0.006086669371853054,0.021875565278029013,0.060567138029839124
